entry ,species,chemical,light,week,result
7973,X.texanum,standard,shade,2,0
7974,C.fasciculata,standard,shade,2,0
7975,S.scheelei,standard,shade,2,0
7976,M.maximus,standard,shade,2,0
7977,X.texanum,none,shade,2,0
7978,C.fasciculata,none,shade,2,0
7979,S.scheelei,none,shade,2,0
7980,M.maximus,none,shade,2,1
7981,X.texanum,crude,open,2,0
7982,C.fasciculata,crude,open,2,0
7983,S.scheelei,crude,open,2,0
7984,M.maximus,crude,open,2,0
7985,X.texanum,standard,open,2,0
7986,C.fasciculata,standard,open,2,1
7987,S.scheelei,standard,open,2,0
7988,M.maximus,standard,open,2,0
7989,X.texanum,none,open,2,0
7990,C.fasciculata,none,open,2,0
7991,S.scheelei,none,open,2,0
7992,M.maximus,none,open,2,1
7993,X.texanum,crude,shade,3,0
7994,C.fasciculata,crude,shade,3,1
7995,S.scheelei,crude,shade,3,0
7996,M.maximus,crude,shade,3,0
7997,X.texanum,standard,shade,3,0
7998,C.fasciculata,standard,shade,3,0
7999,S.scheelei,standard,shade,3,1
8000,M.maximus,standard,shade,3,0
8001,X.texanum,none,shade,3,0
8002,C.fasciculata,none,shade,3,0
8003,S.scheelei,none,shade,3,0
8004,M.maximus,none,shade,3,1
8005,X.texanum,crude,open,3,0
8006,C.fasciculata,crude,open,3,1
8007,S.scheelei,crude,open,3,0
8008,M.maximus,crude,open,3,1
8009,X.texanum,standard,open,3,0
8010,C.fasciculata,standard,open,3,1
8011,S.scheelei,standard,open,3,1
8012,M.maximus,standard,open,3,0
8013,X.texanum,none,open,3,0
8014,C.fasciculata,none,open,3,0
8015,S.scheelei,none,open,3,0
8016,M.maximus,none,open,3,1
8017,X.texanum,crude,shade,4,0
8018,C.fasciculata,crude,shade,4,0
8019,S.scheelei,crude,shade,4,0
8020,M.maximus,crude,shade,4,0
8021,X.texanum,standard,shade,4,0
8022,C.fasciculata,standard,shade,4,0
8023,S.scheelei,standard,shade,4,1
8024,M.maximus,standard,shade,4,0
8025,X.texanum,none,shade,4,0
8026,C.fasciculata,none,shade,4,0
8027,S.scheelei,none,shade,4,0
8028,M.maximus,none,shade,4,1
8029,X.texanum,crude,open,4,0
8030,C.fasciculata,crude,open,4,0
8031,S.scheelei,crude,open,4,0
8032,M.maximus,crude,open,4,1
8033,X.texanum,standard,open,4,0
8034,C.fasciculata,standard,open,4,1
8035,S.scheelei,standard,open,4,1
8036,M.maximus,standard,open,4,0
8037,X.texanum,none,open,4,0
8038,C.fasciculata,none,open,4,0
8039,S.scheelei,none,open,4,0
8040,M.maximus,none,open,4,1
8041,X.texanum,crude,shade,5,0
8042,C.fasciculata,crude,shade,5,0
8043,S.scheelei,crude,shade,5,0
8044,M.maximus,crude,shade,5,0
8045,X.texanum,standard,shade,5,0
8046,C.fasciculata,standard,shade,5,0
8047,S.scheelei,standard,shade,5,1
8048,M.maximus,standard,shade,5,0
8049,X.texanum,none,shade,5,0
8050,C.fasciculata,none,shade,5,0
8051,S.scheelei,none,shade,5,0
8052,M.maximus,none,shade,5,1
8053,X.texanum,crude,open,5,0
8054,C.fasciculata,crude,open,5,0
8055,S.scheelei,crude,open,5,0
8056,M.maximus,crude,open,5,0
8057,X.texanum,standard,open,5,0
8058,C.fasciculata,standard,open,5,1
8059,S.scheelei,standard,open,5,1
8060,M.maximus,standard,open,5,0
8061,X.texanum,none,open,5,0
8062,C.fasciculata,none,open,5,0
8063,S.scheelei,none,open,5,0
8064,M.maximus,none,open,5,1
8065,X.texanum,none,shade,0,0
8066,C.fasciculata,none,shade,0,0
8067,S.scheelei,none,shade,0,0
8068,M.maximus,none,shade,0,0
8069,X.texanum,crude,shade,0,0
8070,C.fasciculata,crude,shade,0,0
8071,S.scheelei,crude,shade,0,0
8072,M.maximus,crude,shade,0,0
8073,X.texanum,standard,shade,0,0
8074,C.fasciculata,standard,shade,0,0
8075,S.scheelei,standard,shade,0,0
8076,M.maximus,standard,shade,0,0
8077,X.texanum,none,open,0,0
8078,C.fasciculata,none,open,0,0
8079,S.scheelei,none,open,0,0
8080,M.maximus,none,open,0,0
8081,X.texanum,crude,open,0,0
8082,C.fasciculata,crude,open,0,0
8083,S.scheelei,crude,open,0,0
8084,M.maximus,crude,open,0,0
8085,X.texanum,standard,open,0,0
8086,C.fasciculata,standard,open,0,0
8087,S.scheelei,standard,open,0,0
8088,M.maximus,standard,open,0,0
8089,X.texanum,none,shade,1,0
8090,C.fasciculata,none,shade,1,0
8091,S.scheelei,none,shade,1,0
8092,M.maximus,none,shade,1,0
8093,X.texanum,crude,shade,1,0
8094,C.fasciculata,crude,shade,1,0
8095,S.scheelei,crude,shade,1,0
8096,M.maximus,crude,shade,1,0
8097,X.texanum,standard,shade,1,0
8098,C.fasciculata,standard,shade,1,0
8099,S.scheelei,standard,shade,1,0
8100,M.maximus,standard,shade,1,0
8101,X.texanum,none,open,1,0
8102,C.fasciculata,none,open,1,0
8103,S.scheelei,none,open,1,0
8104,M.maximus,none,open,1,0
8105,X.texanum,crude,open,1,0
8106,C.fasciculata,crude,open,1,0
8107,S.scheelei,crude,open,1,0
8108,M.maximus,crude,open,1,0
8109,X.texanum,standard,open,1,0
8110,C.fasciculata,standard,open,1,0
8111,S.scheelei,standard,open,1,0
8112,M.maximus,standard,open,1,0
8113,X.texanum,crude,shade,2,0
8114,C.fasciculata,crude,shade,2,0
8115,S.scheelei,crude,shade,2,0
8116,M.maximus,crude,shade,2,0
8117,X.texanum,standard,shade,2,0
8118,C.fasciculata,standard,shade,2,0
8119,S.scheelei,standard,shade,2,0
8120,M.maximus,standard,shade,2,0
8121,X.texanum,none,shade,2,0
8122,C.fasciculata,none,shade,2,0
8123,S.scheelei,none,shade,2,0
8124,M.maximus,none,shade,2,1
8125,X.texanum,crude,open,2,0
8126,C.fasciculata,crude,open,2,0
8127,S.scheelei,crude,open,2,0
8128,M.maximus,crude,open,2,0
8129,X.texanum,standard,open,2,0
8130,C.fasciculata,standard,open,2,1
8131,S.scheelei,standard,open,2,0
8132,M.maximus,standard,open,2,0
8133,X.texanum,none,open,2,0
8134,C.fasciculata,none,open,2,0
8135,S.scheelei,none,open,2,0
8136,M.maximus,none,open,2,1
8137,X.texanum,crude,shade,3,0
8138,C.fasciculata,crude,shade,3,1
8139,S.scheelei,crude,shade,3,0
8140,M.maximus,crude,shade,3,0
8141,X.texanum,standard,shade,3,0
8142,C.fasciculata,standard,shade,3,0
8143,S.scheelei,standard,shade,3,0
8144,M.maximus,standard,shade,3,0
8145,X.texanum,none,shade,3,0
8146,C.fasciculata,none,shade,3,0
8147,S.scheelei,none,shade,3,0
8148,M.maximus,none,shade,3,1
8149,X.texanum,crude,open,3,0
8150,C.fasciculata,crude,open,3,1
8151,S.scheelei,crude,open,3,0
8152,M.maximus,crude,open,3,0
8153,X.texanum,standard,open,3,0
8154,C.fasciculata,standard,open,3,1
8155,S.scheelei,standard,open,3,1
8156,M.maximus,standard,open,3,0
8157,X.texanum,none,open,3,0
8158,C.fasciculata,none,open,3,0
8159,S.scheelei,none,open,3,0
8160,M.maximus,none,open,3,1
8161,X.texanum,crude,shade,4,0
8162,C.fasciculata,crude,shade,4,0
8163,S.scheelei,crude,shade,4,0
8164,M.maximus,crude,shade,4,0
8165,X.texanum,standard,shade,4,0
8166,C.fasciculata,standard,shade,4,0
8167,S.scheelei,standard,shade,4,1
8168,M.maximus,standard,shade,4,0
8169,X.texanum,none,shade,4,0
8170,C.fasciculata,none,shade,4,0
8171,S.scheelei,none,shade,4,0
8172,M.maximus,none,shade,4,1
8173,X.texanum,crude,open,4,0
8174,C.fasciculata,crude,open,4,0
8175,S.scheelei,crude,open,4,0
8176,M.maximus,crude,open,4,1
8177,X.texanum,standard,open,4,0
8178,C.fasciculata,standard,open,4,1
8179,S.scheelei,standard,open,4,1
8180,M.maximus,standard,open,4,0
8181,X.texanum,none,open,4,0
8182,C.fasciculata,none,open,4,0
8183,S.scheelei,none,open,4,0
8184,M.maximus,none,open,4,1
8185,X.texanum,crude,shade,5,0
8186,C.fasciculata,crude,shade,5,0
8187,S.scheelei,crude,shade,5,0
8188,M.maximus,crude,shade,5,0
8189,X.texanum,standard,shade,5,0
8190,C.fasciculata,standard,shade,5,0
8191,S.scheelei,standard,shade,5,1
8192,M.maximus,standard,shade,5,0
8193,X.texanum,none,shade,5,0
8194,C.fasciculata,none,shade,5,0
8195,S.scheelei,none,shade,5,0
8196,M.maximus,none,shade,5,1
8197,X.texanum,crude,open,5,0
8198,C.fasciculata,crude,open,5,0
8199,S.scheelei,crude,open,5,0
8200,M.maximus,crude,open,5,0
8201,X.texanum,standard,open,5,0
8202,C.fasciculata,standard,open,5,1
8203,S.scheelei,standard,open,5,1
8204,M.maximus,standard,open,5,0
8205,X.texanum,none,open,5,0
8206,C.fasciculata,none,open,5,0
8207,S.scheelei,none,open,5,0
8208,M.maximus,none,open,5,1
8209,X.texanum,none,shade,0,0
8210,C.fasciculata,none,shade,0,0
8211,S.scheelei,none,shade,0,0
8212,M.maximus,none,shade,0,0
8213,X.texanum,crude,shade,0,0
8214,C.fasciculata,crude,shade,0,0
8215,S.scheelei,crude,shade,0,0
8216,M.maximus,crude,shade,0,0
8217,X.texanum,standard,shade,0,0
8218,C.fasciculata,standard,shade,0,0
8219,S.scheelei,standard,shade,0,0
8220,M.maximus,standard,shade,0,0
8221,X.texanum,none,open,0,0
8222,C.fasciculata,none,open,0,0
8223,S.scheelei,none,open,0,0
8224,M.maximus,none,open,0,0
8225,X.texanum,crude,open,0,0
8226,C.fasciculata,crude,open,0,0
8227,S.scheelei,crude,open,0,0
8228,M.maximus,crude,open,0,0
8229,X.texanum,standard,open,0,0
8230,C.fasciculata,standard,open,0,0
8231,S.scheelei,standard,open,0,0
8232,M.maximus,standard,open,0,0
8233,X.texanum,none,shade,1,0
8234,C.fasciculata,none,shade,1,0
8235,S.scheelei,none,shade,1,0
8236,M.maximus,none,shade,1,0
8237,X.texanum,crude,shade,1,0
8238,C.fasciculata,crude,shade,1,0
8239,S.scheelei,crude,shade,1,0
8240,M.maximus,crude,shade,1,0
8241,X.texanum,standard,shade,1,0
8242,C.fasciculata,standard,shade,1,0
8243,S.scheelei,standard,shade,1,0
8244,M.maximus,standard,shade,1,0
8245,X.texanum,none,open,1,0
8246,C.fasciculata,none,open,1,0
8247,S.scheelei,none,open,1,0
8248,M.maximus,none,open,1,0
8249,X.texanum,crude,open,1,0
8250,C.fasciculata,crude,open,1,0
8251,S.scheelei,crude,open,1,0
8252,M.maximus,crude,open,1,0
8253,X.texanum,standard,open,1,0
8254,C.fasciculata,standard,open,1,0
8255,S.scheelei,standard,open,1,0
8256,M.maximus,standard,open,1,0
8257,X.texanum,crude,shade,2,0
8258,C.fasciculata,crude,shade,2,0
8259,S.scheelei,crude,shade,2,0
8260,M.maximus,crude,shade,2,0
8261,X.texanum,standard,shade,2,0
8262,C.fasciculata,standard,shade,2,0
8263,S.scheelei,standard,shade,2,0
8264,M.maximus,standard,shade,2,0
8265,X.texanum,none,shade,2,0
8266,C.fasciculata,none,shade,2,0
8267,S.scheelei,none,shade,2,0
8268,M.maximus,none,shade,2,1
8269,X.texanum,crude,open,2,0
8270,C.fasciculata,crude,open,2,0
8271,S.scheelei,crude,open,2,0
8272,M.maximus,crude,open,2,0
8273,X.texanum,standard,open,2,0
8274,C.fasciculata,standard,open,2,1
8275,S.scheelei,standard,open,2,0
8276,M.maximus,standard,open,2,0
8277,X.texanum,none,open,2,0
8278,C.fasciculata,none,open,2,0
8279,S.scheelei,none,open,2,0
8280,M.maximus,none,open,2,1
8281,X.texanum,crude,shade,3,0
8282,C.fasciculata,crude,shade,3,1
8283,S.scheelei,crude,shade,3,0
8284,M.maximus,crude,shade,3,0
8285,X.texanum,standard,shade,3,0
8286,C.fasciculata,standard,shade,3,0
8287,S.scheelei,standard,shade,3,0
8288,M.maximus,standard,shade,3,0
8289,X.texanum,none,shade,3,0
8290,C.fasciculata,none,shade,3,0
8291,S.scheelei,none,shade,3,0
8292,M.maximus,none,shade,3,1
8293,X.texanum,crude,open,3,0
8294,C.fasciculata,crude,open,3,1
8295,S.scheelei,crude,open,3,0
8296,M.maximus,crude,open,3,0
8297,X.texanum,standard,open,3,0
8298,C.fasciculata,standard,open,3,1
8299,S.scheelei,standard,open,3,0
8300,M.maximus,standard,open,3,0
8301,X.texanum,none,open,3,0
8302,C.fasciculata,none,open,3,0
8303,S.scheelei,none,open,3,0
8304,M.maximus,none,open,3,1
8305,X.texanum,crude,shade,4,0
8306,C.fasciculata,crude,shade,4,0
8307,S.scheelei,crude,shade,4,0
8308,M.maximus,crude,shade,4,0
8309,X.texanum,standard,shade,4,0
8310,C.fasciculata,standard,shade,4,0
8311,S.scheelei,standard,shade,4,1
8312,M.maximus,standard,shade,4,0
8313,X.texanum,none,shade,4,0
8314,C.fasciculata,none,shade,4,0
8315,S.scheelei,none,shade,4,0
8316,M.maximus,none,shade,4,1
8317,X.texanum,crude,open,4,0
8318,C.fasciculata,crude,open,4,0
8319,S.scheelei,crude,open,4,0
8320,M.maximus,crude,open,4,0
8321,X.texanum,standard,open,4,0
8322,C.fasciculata,standard,open,4,1
8323,S.scheelei,standard,open,4,1
8324,M.maximus,standard,open,4,0
8325,X.texanum,none,open,4,0
8326,C.fasciculata,none,open,4,0
8327,S.scheelei,none,open,4,0
8328,M.maximus,none,open,4,1
8329,X.texanum,crude,shade,5,0
8330,C.fasciculata,crude,shade,5,0
8331,S.scheelei,crude,shade,5,0
8332,M.maximus,crude,shade,5,0
8333,X.texanum,standard,shade,5,0
8334,C.fasciculata,standard,shade,5,0
8335,S.scheelei,standard,shade,5,0
8336,M.maximus,standard,shade,5,0
8337,X.texanum,none,shade,5,0
8338,C.fasciculata,none,shade,5,0
8339,S.scheelei,none,shade,5,0
8340,M.maximus,none,shade,5,0
8341,X.texanum,crude,open,5,0
8342,C.fasciculata,crude,open,5,0
8343,S.scheelei,crude,open,5,0
8344,M.maximus,crude,open,5,0
8345,X.texanum,standard,open,5,0
8346,C.fasciculata,standard,open,5,1
8347,S.scheelei,standard,open,5,1
8348,M.maximus,standard,open,5,0
8349,X.texanum,none,open,5,0
8350,C.fasciculata,none,open,5,0
8351,S.scheelei,none,open,5,0
8352,M.maximus,none,open,5,1
8353,X.texanum,none,shade,0,0
8354,C.fasciculata,none,shade,0,0
8355,S.scheelei,none,shade,0,0
8356,M.maximus,none,shade,0,0
8357,X.texanum,crude,shade,0,0
8358,C.fasciculata,crude,shade,0,0
8359,S.scheelei,crude,shade,0,0
8360,M.maximus,crude,shade,0,0
8361,X.texanum,standard,shade,0,0
8362,C.fasciculata,standard,shade,0,0
8363,S.scheelei,standard,shade,0,0
8364,M.maximus,standard,shade,0,0
8365,X.texanum,none,open,0,0
8366,C.fasciculata,none,open,0,0
8367,S.scheelei,none,open,0,0
8368,M.maximus,none,open,0,0
8369,X.texanum,crude,open,0,0
8370,C.fasciculata,crude,open,0,0
8371,S.scheelei,crude,open,0,0
8372,M.maximus,crude,open,0,0
8373,X.texanum,standard,open,0,0
8374,C.fasciculata,standard,open,0,0
8375,S.scheelei,standard,open,0,0
8376,M.maximus,standard,open,0,0
8377,X.texanum,none,shade,1,0
8378,C.fasciculata,none,shade,1,0
8379,S.scheelei,none,shade,1,0
8380,M.maximus,none,shade,1,0
8381,X.texanum,crude,shade,1,0
8382,C.fasciculata,crude,shade,1,0
8383,S.scheelei,crude,shade,1,0
8384,M.maximus,crude,shade,1,0
8385,X.texanum,standard,shade,1,0
8386,C.fasciculata,standard,shade,1,0
8387,S.scheelei,standard,shade,1,0
8388,M.maximus,standard,shade,1,0
8389,X.texanum,none,open,1,0
8390,C.fasciculata,none,open,1,0
8391,S.scheelei,none,open,1,0
8392,M.maximus,none,open,1,0
8393,X.texanum,crude,open,1,0
8394,C.fasciculata,crude,open,1,0
8395,S.scheelei,crude,open,1,0
8396,M.maximus,crude,open,1,0
8397,X.texanum,standard,open,1,0
8398,C.fasciculata,standard,open,1,0
8399,S.scheelei,standard,open,1,0
8400,M.maximus,standard,open,1,0
8401,X.texanum,crude,shade,2,0
8402,C.fasciculata,crude,shade,2,0
8403,S.scheelei,crude,shade,2,0
8404,M.maximus,crude,shade,2,0
8405,X.texanum,standard,shade,2,0
8406,C.fasciculata,standard,shade,2,0
8407,S.scheelei,standard,shade,2,0
8408,M.maximus,standard,shade,2,0
8409,X.texanum,none,shade,2,0
8410,C.fasciculata,none,shade,2,0
8411,S.scheelei,none,shade,2,0
8412,M.maximus,none,shade,2,1
8413,X.texanum,crude,open,2,0
8414,C.fasciculata,crude,open,2,0
8415,S.scheelei,crude,open,2,0
8416,M.maximus,crude,open,2,0
8417,X.texanum,standard,open,2,0
8418,C.fasciculata,standard,open,2,1
8419,S.scheelei,standard,open,2,0
8420,M.maximus,standard,open,2,0
8421,X.texanum,none,open,2,0
8422,C.fasciculata,none,open,2,0
8423,S.scheelei,none,open,2,0
8424,M.maximus,none,open,2,1
8425,X.texanum,crude,shade,3,0
8426,C.fasciculata,crude,shade,3,1
8427,S.scheelei,crude,shade,3,0
8428,M.maximus,crude,shade,3,0
8429,X.texanum,standard,shade,3,0
8430,C.fasciculata,standard,shade,3,0
8431,S.scheelei,standard,shade,3,0
8432,M.maximus,standard,shade,3,0
8433,X.texanum,none,shade,3,0
8434,C.fasciculata,none,shade,3,0
8435,S.scheelei,none,shade,3,0
8436,M.maximus,none,shade,3,1
8437,X.texanum,crude,open,3,0
8438,C.fasciculata,crude,open,3,0
8439,S.scheelei,crude,open,3,0
8440,M.maximus,crude,open,3,0
8441,X.texanum,standard,open,3,0
8442,C.fasciculata,standard,open,3,1
8443,S.scheelei,standard,open,3,0
8444,M.maximus,standard,open,3,0
8445,X.texanum,none,open,3,0
8446,C.fasciculata,none,open,3,0
8447,S.scheelei,none,open,3,0
8448,M.maximus,none,open,3,1
8449,X.texanum,crude,shade,4,0
8450,C.fasciculata,crude,shade,4,0
8451,S.scheelei,crude,shade,4,0
8452,M.maximus,crude,shade,4,0
8453,X.texanum,standard,shade,4,0
8454,C.fasciculata,standard,shade,4,0
8455,S.scheelei,standard,shade,4,1
8456,M.maximus,standard,shade,4,0
8457,X.texanum,none,shade,4,0
8458,C.fasciculata,none,shade,4,0
8459,S.scheelei,none,shade,4,0
8460,M.maximus,none,shade,4,1
8461,X.texanum,crude,open,4,0
8462,C.fasciculata,crude,open,4,0
8463,S.scheelei,crude,open,4,0
8464,M.maximus,crude,open,4,0
8465,X.texanum,standard,open,4,0
8466,C.fasciculata,standard,open,4,1
8467,S.scheelei,standard,open,4,0
8468,M.maximus,standard,open,4,0
8469,X.texanum,none,open,4,0
8470,C.fasciculata,none,open,4,0
8471,S.scheelei,none,open,4,0
8472,M.maximus,none,open,4,1
8473,X.texanum,crude,shade,5,0
8474,C.fasciculata,crude,shade,5,0
8475,S.scheelei,crude,shade,5,0
8476,M.maximus,crude,shade,5,0
8477,X.texanum,standard,shade,5,0
8478,C.fasciculata,standard,shade,5,0
8479,S.scheelei,standard,shade,5,0
8480,M.maximus,standard,shade,5,0
8481,X.texanum,none,shade,5,0
8482,C.fasciculata,none,shade,5,0
8483,S.scheelei,none,shade,5,0
8484,M.maximus,none,shade,5,0
8485,X.texanum,crude,open,5,0
8486,C.fasciculata,crude,open,5,0
8487,S.scheelei,crude,open,5,0
8488,M.maximus,crude,open,5,0
8489,X.texanum,standard,open,5,0
8490,C.fasciculata,standard,open,5,1
8491,S.scheelei,standard,open,5,1
8492,M.maximus,standard,open,5,0
8493,X.texanum,none,open,5,0
8494,C.fasciculata,none,open,5,0
8495,S.scheelei,none,open,5,0
8496,M.maximus,none,open,5,1
8497,X.texanum,none,shade,0,0
8498,C.fasciculata,none,shade,0,0
8499,S.scheelei,none,shade,0,0
8500,M.maximus,none,shade,0,0
8501,X.texanum,crude,shade,0,0
8502,C.fasciculata,crude,shade,0,0
8503,S.scheelei,crude,shade,0,0
8504,M.maximus,crude,shade,0,0
8505,X.texanum,standard,shade,0,0
8506,C.fasciculata,standard,shade,0,0
8507,S.scheelei,standard,shade,0,0
8508,M.maximus,standard,shade,0,0
8509,X.texanum,none,open,0,0
8510,C.fasciculata,none,open,0,0
8511,S.scheelei,none,open,0,0
8512,M.maximus,none,open,0,0
8513,X.texanum,crude,open,0,0
8514,C.fasciculata,crude,open,0,0
8515,S.scheelei,crude,open,0,0
8516,M.maximus,crude,open,0,0
8517,X.texanum,standard,open,0,0
8518,C.fasciculata,standard,open,0,0
8519,S.scheelei,standard,open,0,0
8520,M.maximus,standard,open,0,0
8521,X.texanum,none,shade,1,0
8522,C.fasciculata,none,shade,1,0
8523,S.scheelei,none,shade,1,0
8524,M.maximus,none,shade,1,0
8525,X.texanum,crude,shade,1,0
8526,C.fasciculata,crude,shade,1,0
8527,S.scheelei,crude,shade,1,0
8528,M.maximus,crude,shade,1,0
8529,X.texanum,standard,shade,1,0
8530,C.fasciculata,standard,shade,1,0
8531,S.scheelei,standard,shade,1,0
8532,M.maximus,standard,shade,1,0
8533,X.texanum,none,open,1,0
8534,C.fasciculata,none,open,1,0
8535,S.scheelei,none,open,1,0
8536,M.maximus,none,open,1,0
8537,X.texanum,crude,open,1,0
8538,C.fasciculata,crude,open,1,0
8539,S.scheelei,crude,open,1,0
8540,M.maximus,crude,open,1,0
8541,X.texanum,standard,open,1,0
8542,C.fasciculata,standard,open,1,0
8543,S.scheelei,standard,open,1,0
8544,M.maximus,standard,open,1,0
8545,X.texanum,crude,shade,2,0
8546,C.fasciculata,crude,shade,2,0
8547,S.scheelei,crude,shade,2,0
8548,M.maximus,crude,shade,2,0
8549,X.texanum,standard,shade,2,0
8550,C.fasciculata,standard,shade,2,0
8551,S.scheelei,standard,shade,2,0
8552,M.maximus,standard,shade,2,0
8553,X.texanum,none,shade,2,0
8554,C.fasciculata,none,shade,2,0
8555,S.scheelei,none,shade,2,0
8556,M.maximus,none,shade,2,1
8557,X.texanum,crude,open,2,0
8558,C.fasciculata,crude,open,2,0
8559,S.scheelei,crude,open,2,0
8560,M.maximus,crude,open,2,0
8561,X.texanum,standard,open,2,0
8562,C.fasciculata,standard,open,2,1
8563,S.scheelei,standard,open,2,0
8564,M.maximus,standard,open,2,0
8565,X.texanum,none,open,2,0
8566,C.fasciculata,none,open,2,0
8567,S.scheelei,none,open,2,0
8568,M.maximus,none,open,2,1
8569,X.texanum,crude,shade,3,0
8570,C.fasciculata,crude,shade,3,1
8571,S.scheelei,crude,shade,3,0
8572,M.maximus,crude,shade,3,0
8573,X.texanum,standard,shade,3,0
8574,C.fasciculata,standard,shade,3,0
8575,S.scheelei,standard,shade,3,0
8576,M.maximus,standard,shade,3,0
8577,X.texanum,none,shade,3,0
8578,C.fasciculata,none,shade,3,0
8579,S.scheelei,none,shade,3,0
8580,M.maximus,none,shade,3,1
